round_epochs,val_loss,val_acc,loss,acc,lr,first_neuron,hidden_layers,batch_size,epochs,dropout,kernel_initializer,optimizer,losses,activation,last_activation
100,0.18212883079808856,0.777777772101145,0.13901186744574787,0.833333332116912,0.003,6,5,10,100,0,normal,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb280f5d08>,<function elu at 0xb2811a6a8>,<function sigmoid at 0xb2811a9d8>
200,0.22924518230415525,0.7857142819298638,0.11289311424658006,0.8843537321707018,0.003,12,0,10,200,0,normal,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb280f5d08>,<function relu at 0xb2811a8c8>,<function sigmoid at 0xb2811a9d8>
100,0.1771357963009486,0.8015872921262469,0.1279986822331438,0.8401360495560835,0.003,6,0,10,100,0,uniform,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb280f5d08>,<function elu at 0xb2811a6a8>,<function sigmoid at 0xb2811a9d8>
200,0.18771078473045713,0.7857142819298638,0.12581127608308987,0.8639455762039236,0.003,6,7,10,200,0,normal,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb280f5d08>,<function elu at 0xb2811a6a8>,<function sigmoid at 0xb2811a9d8>
100,0.17789739299388158,0.7698412670029534,0.15866590884267068,0.809523822904444,0.003,6,7,20,100,0,normal,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb280f5d08>,<function elu at 0xb2811a6a8>,<function sigmoid at 0xb2811a9d8>
200,0.17842796208366515,0.7698412599071623,0.15422191982772074,0.8095238156059161,0.003,12,5,10,200,0,uniform,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb280f5d08>,<function elu at 0xb2811a6a8>,<function sigmoid at 0xb2811a9d8>
100,0.5443536005322895,0.7777777768316723,0.4701766033156389,0.8231292557554181,0.001,12,7,20,100,0,normal,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0xb280fa2f0>,<function elu at 0xb2811a6a8>,<function sigmoid at 0xb2811a9d8>
100,0.17735799827745982,0.7698412599071623,0.15492142627940697,0.8095238147949686,0.003,12,7,10,100,0,uniform,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb280f5d08>,<function relu at 0xb2811a8c8>,<function sigmoid at 0xb2811a9d8>
100,0.5696271516027904,0.7936507927046882,0.40459847186698394,0.8333333361716497,0.001,12,0,20,100,0,uniform,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0xb280fa2f0>,<function elu at 0xb2811a6a8>,<function sigmoid at 0xb2811a9d8>
100,0.6796166821131631,0.7698412599071623,0.408983487661193,0.8095238127675998,0.001,12,5,10,100,0,uniform,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0xb280fa2f0>,<function relu at 0xb2811a8c8>,<function sigmoid at 0xb2811a9d8>
100,0.17951116758206534,0.7857142819298638,0.13676953099059816,0.8401360475287145,0.001,12,7,10,100,0,uniform,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb280f5d08>,<function elu at 0xb2811a6a8>,<function sigmoid at 0xb2811a9d8>
100,0.19927973264739626,0.7857142819298638,0.12089732917798619,0.8469387702390451,0.001,12,2,10,100,0,normal,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb280f5d08>,<function relu at 0xb2811a8c8>,<function sigmoid at 0xb2811a9d8>
100,0.19194636340179141,0.7777777768316723,0.12053472544921905,0.8571428510607505,0.001,12,2,10,100,0,uniform,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb280f5d08>,<function elu at 0xb2811a6a8>,<function sigmoid at 0xb2811a9d8>
200,0.6556410846256074,0.7936508021657429,0.40428308199863044,0.8401360527998736,0.003,6,0,20,200,0,normal,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0xb280fa2f0>,<function relu at 0xb2811a8c8>,<function sigmoid at 0xb2811a9d8>
200,0.17837948174703688,0.7698412599071623,0.15422947714928867,0.8095238127675998,0.001,6,5,10,200,0,uniform,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb280f5d08>,<function elu at 0xb2811a6a8>,<function sigmoid at 0xb2811a9d8>
100,0.5411032107141283,0.7698412670029534,0.4878118119272245,0.8095238208770752,0.001,6,5,20,100,0,uniform,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb280fa2f0>,<function relu at 0xb2811a8c8>,<function sigmoid at 0xb2811a9d8>
200,0.5444766926387,0.7698412599071623,0.4869659173042596,0.8129251700680272,0.001,12,0,10,200,0,normal,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb280fa2f0>,<function relu at 0xb2811a8c8>,<function sigmoid at 0xb2811a9d8>
200,0.6471332519773453,0.793650782297528,0.3931266459680739,0.8367346902282871,0.003,6,2,10,200,0,uniform,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0xb280fa2f0>,<function relu at 0xb2811a8c8>,<function sigmoid at 0xb2811a9d8>
100,3.7097203353094677,0.7698412599071623,3.070113380411785,0.8095238115511784,0.001,12,0,10,100,0,uniform,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb280fa2f0>,<function elu at 0xb2811a6a8>,<function sigmoid at 0xb2811a9d8>
200,0.1806658972350378,0.7698412670029534,0.14971667715684087,0.8095238208770752,0.003,6,2,20,200,0,uniform,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb280f5d08>,<function relu at 0xb2811a8c8>,<function sigmoid at 0xb2811a9d8>
100,0.1781425081075184,0.7698412670029534,0.15925053633800168,0.809523822904444,0.003,6,5,20,100,0,uniform,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb280f5d08>,<function elu at 0xb2811a6a8>,<function sigmoid at 0xb2811a9d8>
200,0.5440341413967194,0.7698412670029534,0.4869574314477492,0.809523822904444,0.001,6,7,20,200,0,normal,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb280fa2f0>,<function elu at 0xb2811a6a8>,<function sigmoid at 0xb2811a9d8>
100,0.17366772062248653,0.7777777768316723,0.13263246860532535,0.8333333377935448,0.001,6,2,20,100,0,normal,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb280f5d08>,<function elu at 0xb2811a6a8>,<function sigmoid at 0xb2811a9d8>
200,0.17884228437665908,0.7857142819298638,0.14379265627564014,0.8843537362254396,0.001,12,7,10,200,0,normal,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb280f5d08>,<function elu at 0xb2811a6a8>,<function sigmoid at 0xb2811a9d8>
100,0.5173226613847036,0.7698412670029534,0.4497949391806207,0.809523822904444,0.001,12,7,20,100,0,uniform,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0xb280fa2f0>,<function relu at 0xb2811a8c8>,<function sigmoid at 0xb2811a9d8>
200,0.19453296219072644,0.7777777673706175,0.14638451030667948,0.8197278895345675,0.003,12,2,10,200,0,uniform,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb280f5d08>,<function elu at 0xb2811a6a8>,<function sigmoid at 0xb2811a9d8>
200,0.5914720864523024,0.7857142771993365,0.40496591564749373,0.8231292480514163,0.003,6,2,10,200,0,normal,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0xb280fa2f0>,<function relu at 0xb2811a8c8>,<function sigmoid at 0xb2811a9d8>
200,0.22955872556046833,0.7777777673706175,0.19104785393985033,0.8095238147949686,0.001,6,0,10,200,0,uniform,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb280f5d08>,<function relu at 0xb2811a8c8>,<function sigmoid at 0xb2811a9d8>
200,0.20000553202061427,0.7777777673706175,0.06990782686566212,0.9285714176236367,0.003,12,2,20,200,0,normal,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb280f5d08>,<function elu at 0xb2811a6a8>,<function sigmoid at 0xb2811a9d8>
100,0.19653947533123076,0.7857142819298638,0.11470050836096005,0.8775510114877403,0.003,12,2,10,100,0,normal,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb280f5d08>,<function elu at 0xb2811a6a8>,<function sigmoid at 0xb2811a9d8>
100,0.6014833280018398,0.7857142771993365,0.3722908004206054,0.8775510102713189,0.001,12,5,10,100,0,normal,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0xb280fa2f0>,<function elu at 0xb2811a6a8>,<function sigmoid at 0xb2811a9d8>
100,0.22641986289194652,0.7698412599071623,0.19047609032416843,0.8095238156059161,0.003,12,0,10,100,0,uniform,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb280f5d08>,<function relu at 0xb2811a8c8>,<function sigmoid at 0xb2811a9d8>
100,0.5411717465945652,0.7698412670029534,0.48774463424877246,0.8095238245263392,0.003,12,7,20,100,0,uniform,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb280fa2f0>,<function relu at 0xb2811a8c8>,<function sigmoid at 0xb2811a9d8>
200,0.5722419330998073,0.8095238019549658,0.3524359546246983,0.8639455676889743,0.001,12,2,10,200,0,uniform,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0xb280fa2f0>,<function relu at 0xb2811a8c8>,<function sigmoid at 0xb2811a9d8>
200,0.1783576211522496,0.7698412599071623,0.1542319510714943,0.8095238135785473,0.003,6,5,10,200,0,normal,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb280f5d08>,<function relu at 0xb2811a8c8>,<function sigmoid at 0xb2811a9d8>
200,0.18438411539509184,0.8015873063178289,0.10061944010002273,0.8809523829797499,0.003,12,0,20,200,0,uniform,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb280f5d08>,<function elu at 0xb2811a6a8>,<function sigmoid at 0xb2811a9d8>
200,0.1933645707747293,0.7936507870280554,0.13309775974576166,0.8503401324051578,0.001,6,7,10,200,0,uniform,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb280f5d08>,<function elu at 0xb2811a6a8>,<function sigmoid at 0xb2811a9d8>
200,0.1783607586745232,0.7698412599071623,0.154229465567944,0.8095238135785473,0.003,6,7,10,200,0,uniform,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb280f5d08>,<function relu at 0xb2811a8c8>,<function sigmoid at 0xb2811a9d8>
200,0.6473796906925383,0.7698412670029534,0.4520152509212494,0.809523822904444,0.003,6,2,20,200,0,uniform,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb280fa2f0>,<function elu at 0xb2811a6a8>,<function sigmoid at 0xb2811a9d8>
100,0.17735934931607472,0.7698412599071623,0.15491793479542343,0.8095238127675998,0.003,6,7,10,100,0,normal,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb280f5d08>,<function relu at 0xb2811a8c8>,<function sigmoid at 0xb2811a9d8>
100,0.5438534049760728,0.7698412599071623,0.48699722393434874,0.8095238107402308,0.001,12,7,10,100,0,normal,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb280fa2f0>,<function relu at 0xb2811a8c8>,<function sigmoid at 0xb2811a9d8>
100,0.5466103459161425,0.7698412599071623,0.47265733940666227,0.8095238117539153,0.003,6,7,10,100,0,uniform,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0xb280fa2f0>,<function relu at 0xb2811a8c8>,<function sigmoid at 0xb2811a9d8>
200,0.1922503032145046,0.7698412599071623,0.14516263476059754,0.8095238127675998,0.003,12,2,10,200,0,uniform,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb280f5d08>,<function relu at 0xb2811a8c8>,<function sigmoid at 0xb2811a9d8>
100,0.17168503384741526,0.7857142771993365,0.13470111744237595,0.8163265253410859,0.001,6,7,10,100,0,normal,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb280f5d08>,<function relu at 0xb2811a8c8>,<function sigmoid at 0xb2811a9d8>
100,0.17742395649353662,0.7698412599071623,0.15480685005990827,0.8095238127675998,0.003,12,5,10,100,0,normal,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb280f5d08>,<function relu at 0xb2811a8c8>,<function sigmoid at 0xb2811a9d8>
100,0.19091168294350305,0.7857142819298638,0.12429995232318737,0.8537414929493755,0.003,12,7,10,100,0,uniform,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb280f5d08>,<function elu at 0xb2811a6a8>,<function sigmoid at 0xb2811a9d8>
100,0.2301587344162048,0.7698412670029534,0.19047619377066488,0.8095238224989703,0.003,12,0,20,100,0,normal,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb280f5d08>,<function elu at 0xb2811a6a8>,<function sigmoid at 0xb2811a9d8>
100,0.18222778964610326,0.7698412599071623,0.15096526705742289,0.8095238107402308,0.003,6,2,10,100,0,uniform,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb280f5d08>,<function elu at 0xb2811a6a8>,<function sigmoid at 0xb2811a9d8>
200,0.18120431249576902,0.7777777768316723,0.11676663980141383,0.8707482968868853,0.003,12,7,10,200,0,uniform,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb280f5d08>,<function relu at 0xb2811a8c8>,<function sigmoid at 0xb2811a9d8>
200,0.2301587350075207,0.7698412599071623,0.19047619559529688,0.8095238135785473,0.003,6,0,10,200,0,normal,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb280f5d08>,<function elu at 0xb2811a6a8>,<function sigmoid at 0xb2811a9d8>
100,0.17892326461890387,0.7698412670029534,0.16092361266515692,0.8095238188497064,0.001,6,5,20,100,0,uniform,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb280f5d08>,<function relu at 0xb2811a8c8>,<function sigmoid at 0xb2811a9d8>
100,0.19237145793343347,0.7857142771993365,0.12626146479528777,0.8537414941657968,0.003,6,2,10,100,0,uniform,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb280f5d08>,<function elu at 0xb2811a6a8>,<function sigmoid at 0xb2811a9d8>
100,0.17742298235968937,0.7698412599071623,0.15480536247799997,0.8095238127675998,0.001,6,7,10,100,0,normal,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb280f5d08>,<function elu at 0xb2811a6a8>,<function sigmoid at 0xb2811a9d8>
100,0.1928105503320694,0.7777777768316723,0.11869293664182935,0.8401360523943998,0.001,12,2,20,100,0,normal,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb280f5d08>,<function relu at 0xb2811a8c8>,<function sigmoid at 0xb2811a9d8>
100,0.5400740750252254,0.7777777673706175,0.47113650915574057,0.8163265289903499,0.001,6,2,20,100,0,normal,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb280fa2f0>,<function elu at 0xb2811a6a8>,<function sigmoid at 0xb2811a9d8>
100,0.22662190359736245,0.7698412670029534,0.18784020952626962,0.8231292557554181,0.003,12,0,20,100,0,uniform,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb280f5d08>,<function elu at 0xb2811a6a8>,<function sigmoid at 0xb2811a9d8>
200,0.5637926866137792,0.7936508059501648,0.37782066350891474,0.8877550914984982,0.003,6,7,20,200,0,normal,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0xb280fa2f0>,<function elu at 0xb2811a6a8>,<function sigmoid at 0xb2811a9d8>
100,0.5836234092712402,0.777777772101145,0.41148325861716756,0.8537414917329542,0.001,12,7,10,100,0,normal,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0xb280fa2f0>,<function elu at 0xb2811a6a8>,<function sigmoid at 0xb2811a9d8>
100,0.17567853830636493,0.7698412599071623,0.1485575012558577,0.8095238135785473,0.001,6,2,10,100,0,uniform,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb280f5d08>,<function relu at 0xb2811a8c8>,<function sigmoid at 0xb2811a9d8>
200,0.5444770110031915,0.7698412599071623,0.48701153878046544,0.8095238135785473,0.003,6,5,10,200,0,uniform,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb280fa2f0>,<function elu at 0xb2811a6a8>,<function sigmoid at 0xb2811a9d8>
200,0.5439258643559047,0.7698412670029534,0.4869583723496418,0.809523822904444,0.003,6,7,20,200,0,uniform,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb280fa2f0>,<function relu at 0xb2811a8c8>,<function sigmoid at 0xb2811a9d8>
100,0.5986991647690062,0.7698412599071623,0.41611521584647043,0.8163265233137169,0.003,12,0,10,100,0,uniform,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0xb280fa2f0>,<function elu at 0xb2811a6a8>,<function sigmoid at 0xb2811a9d8>
200,0.19214411836767953,0.8015873063178289,0.11343079227574017,0.8707482964814115,0.003,12,7,20,200,0,normal,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb280f5d08>,<function relu at 0xb2811a8c8>,<function sigmoid at 0xb2811a9d8>
100,0.6034499113521878,0.7698412599071623,0.4388671448948432,0.8095238115511784,0.001,6,0,10,100,0,uniform,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0xb280fa2f0>,<function relu at 0xb2811a8c8>,<function sigmoid at 0xb2811a9d8>
100,3.7097203353094677,0.7698412599071623,3.0701133773255656,0.8095238135785473,0.001,6,0,10,100,0,normal,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb280fa2f0>,<function relu at 0xb2811a8c8>,<function sigmoid at 0xb2811a9d8>
200,0.18307552522137052,0.7698412670029534,0.15130433278018926,0.809523822904444,0.003,6,2,20,200,0,uniform,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb280f5d08>,<function elu at 0xb2811a6a8>,<function sigmoid at 0xb2811a9d8>
200,0.17736449955947817,0.7698412670029534,0.15489974891652866,0.809523822904444,0.001,6,7,20,200,0,uniform,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb280f5d08>,<function relu at 0xb2811a8c8>,<function sigmoid at 0xb2811a9d8>
100,0.5443730657062833,0.7698412599071623,0.486991405588429,0.8095238127675998,0.001,12,5,10,100,0,uniform,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb280fa2f0>,<function elu at 0xb2811a6a8>,<function sigmoid at 0xb2811a9d8>
100,0.5329879361485678,0.7857142781454419,0.45641159433491374,0.8265306114339505,0.001,6,2,10,100,0,uniform,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0xb280fa2f0>,<function elu at 0xb2811a6a8>,<function sigmoid at 0xb2811a9d8>
200,0.2015817922259134,0.7857142866603912,0.1150218743552156,0.8673469513451972,0.003,6,7,20,200,0,uniform,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb280f5d08>,<function elu at 0xb2811a6a8>,<function sigmoid at 0xb2811a9d8>
200,0.6693785474413917,0.7936507927046882,0.3614654564330367,0.8673469375590889,0.001,12,0,20,200,0,normal,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0xb280fa2f0>,<function relu at 0xb2811a8c8>,<function sigmoid at 0xb2811a9d8>
200,0.5811750926668682,0.7698412670029534,0.461965420821897,0.809523822904444,0.001,12,2,20,200,0,uniform,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb280fa2f0>,<function relu at 0xb2811a8c8>,<function sigmoid at 0xb2811a9d8>
200,0.2301587350075207,0.7698412599071623,0.190476194024086,0.8095238115511784,0.001,12,0,10,200,0,normal,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb280f5d08>,<function elu at 0xb2811a6a8>,<function sigmoid at 0xb2811a9d8>
200,0.5950453432779463,0.7857142866603912,0.2328401021405953,0.9115646165244433,0.001,12,2,20,200,0,normal,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0xb280fa2f0>,<function elu at 0xb2811a6a8>,<function sigmoid at 0xb2811a9d8>
200,0.18429716782910482,0.7698412670029534,0.1501690431111524,0.809523822904444,0.001,12,2,20,200,0,uniform,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb280f5d08>,<function elu at 0xb2811a6a8>,<function sigmoid at 0xb2811a9d8>
200,0.17736408587486024,0.7698412670029534,0.1548989200267662,0.8095238224989703,0.003,12,7,20,200,0,uniform,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb280f5d08>,<function relu at 0xb2811a8c8>,<function sigmoid at 0xb2811a9d8>
200,0.5440048234803336,0.7698412670029534,0.48695000215452544,0.809523822904444,0.001,12,5,20,200,0,uniform,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb280fa2f0>,<function relu at 0xb2811a8c8>,<function sigmoid at 0xb2811a9d8>
200,0.5440387385232108,0.7698412599071623,0.4870373763802911,0.8095238135785473,0.001,6,7,10,200,0,uniform,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb280fa2f0>,<function relu at 0xb2811a8c8>,<function sigmoid at 0xb2811a9d8>
100,0.17810125034006816,0.7698412670029534,0.15915816647260367,0.8095238208770752,0.003,6,7,20,100,0,uniform,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb280f5d08>,<function elu at 0xb2811a6a8>,<function sigmoid at 0xb2811a9d8>
200,0.5447436400822231,0.7698412599071623,0.4876891582393322,0.8095238135785473,0.001,6,0,10,200,0,normal,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb280fa2f0>,<function elu at 0xb2811a6a8>,<function sigmoid at 0xb2811a9d8>
200,0.1907224657516631,0.7777777768316723,0.11398508949648767,0.8775510175698469,0.003,6,2,10,200,0,normal,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb280f5d08>,<function elu at 0xb2811a6a8>,<function sigmoid at 0xb2811a9d8>
100,0.6176842876843044,0.7857142771993365,0.4435585268906185,0.8333333361716497,0.003,12,0,20,100,0,normal,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0xb280fa2f0>,<function relu at 0xb2811a8c8>,<function sigmoid at 0xb2811a9d8>
100,0.1911135127856618,0.793650782297528,0.12932951053363734,0.8367346914447084,0.001,12,2,10,100,0,uniform,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb280f5d08>,<function relu at 0xb2811a8c8>,<function sigmoid at 0xb2811a9d8>
100,0.16770150997335947,0.7857142771993365,0.13179319488758945,0.8197278948057265,0.003,6,2,20,100,0,uniform,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb280f5d08>,<function elu at 0xb2811a6a8>,<function sigmoid at 0xb2811a9d8>
200,0.22517176776651351,0.7777777768316723,0.17860972714059206,0.8231292557554181,0.003,6,0,20,200,0,uniform,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb280f5d08>,<function relu at 0xb2811a8c8>,<function sigmoid at 0xb2811a9d8>
200,0.22892875496357207,0.7698412717334808,0.18514090984931805,0.8129251680406583,0.003,6,0,10,200,0,uniform,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb280f5d08>,<function elu at 0xb2811a6a8>,<function sigmoid at 0xb2811a9d8>
100,0.5438014822346824,0.7698412599071623,0.4870486189516223,0.8095238127675998,0.001,12,7,10,100,0,uniform,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb280fa2f0>,<function relu at 0xb2811a8c8>,<function sigmoid at 0xb2811a9d8>
200,0.544468377317701,0.7698412599071623,0.4869889246971429,0.8095238135785473,0.003,12,5,10,200,0,uniform,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb280fa2f0>,<function relu at 0xb2811a8c8>,<function sigmoid at 0xb2811a9d8>
100,0.1920099684170314,0.7698412599071623,0.1501518137575615,0.8095238135785473,0.001,12,2,10,100,0,uniform,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb280f5d08>,<function relu at 0xb2811a8c8>,<function sigmoid at 0xb2811a9d8>
100,0.17814596943438998,0.7698412670029534,0.15925851748103187,0.8095238188497064,0.001,6,5,20,100,0,normal,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb280f5d08>,<function relu at 0xb2811a8c8>,<function sigmoid at 0xb2811a9d8>
200,0.7378898050103869,0.7857142771993365,0.41295545411353207,0.8401360523943998,0.003,6,0,10,200,0,normal,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0xb280fa2f0>,<function relu at 0xb2811a8c8>,<function sigmoid at 0xb2811a9d8>
100,0.23000100113096691,0.7777777673706175,0.14417576161371606,0.8299319683289041,0.001,6,0,20,100,0,normal,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb280f5d08>,<function relu at 0xb2811a8c8>,<function sigmoid at 0xb2811a9d8>
200,0.5444280784281473,0.7698412599071623,0.48700299676583736,0.8095238147949686,0.003,12,0,10,200,0,uniform,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb280fa2f0>,<function relu at 0xb2811a8c8>,<function sigmoid at 0xb2811a9d8>
100,0.18370334744926484,0.7857142724688091,0.12892421089796996,0.8401360487451359,0.003,6,2,10,100,0,uniform,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb280f5d08>,<function relu at 0xb2811a8c8>,<function sigmoid at 0xb2811a9d8>
100,0.5410923796986776,0.7698412670029534,0.4877860465017306,0.809523822904444,0.003,6,2,20,100,0,normal,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb280fa2f0>,<function relu at 0xb2811a8c8>,<function sigmoid at 0xb2811a9d8>
100,0.5412947081384205,0.7698412670029534,0.4876472390427881,0.8095238208770752,0.001,6,7,20,100,0,normal,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb280fa2f0>,<function elu at 0xb2811a6a8>,<function sigmoid at 0xb2811a9d8>
100,0.21304303738805982,0.7857142866603912,0.19903019303772726,0.8197278988604643,0.001,12,0,20,100,0,normal,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb280f5d08>,<function elu at 0xb2811a6a8>,<function sigmoid at 0xb2811a9d8>
100,0.17913539400176395,0.7857142771993365,0.12830673343166202,0.8503401328106316,0.003,6,2,20,100,0,normal,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb280f5d08>,<function elu at 0xb2811a6a8>,<function sigmoid at 0xb2811a9d8>
100,0.2208062523887271,0.7777777768316723,0.18066458297627314,0.8197279045370971,0.003,6,0,20,100,0,normal,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb280f5d08>,<function elu at 0xb2811a6a8>,<function sigmoid at 0xb2811a9d8>
200,0.22698109017478096,0.7857142771993365,0.08997373950674015,0.9013605405684231,0.001,12,2,20,200,0,uniform,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb280f5d08>,<function relu at 0xb2811a8c8>,<function sigmoid at 0xb2811a9d8>
200,0.1968948132698498,0.777777772101145,0.07449572078636563,0.9115646197682336,0.003,12,2,10,200,0,normal,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb280f5d08>,<function elu at 0xb2811a6a8>,<function sigmoid at 0xb2811a9d8>
100,0.5967097774384513,0.7777777673706175,0.4678484925201961,0.8163265293958236,0.003,12,2,20,100,0,uniform,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb280fa2f0>,<function elu at 0xb2811a6a8>,<function sigmoid at 0xb2811a9d8>
100,0.5815540438606626,0.7857142771993365,0.41202140918799807,0.8537414880836902,0.003,12,5,10,100,0,normal,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0xb280fa2f0>,<function elu at 0xb2811a6a8>,<function sigmoid at 0xb2811a9d8>
200,0.17836263397383312,0.7698412599071623,0.15423474220090172,0.8095238127675998,0.003,12,7,10,200,0,uniform,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb280f5d08>,<function relu at 0xb2811a8c8>,<function sigmoid at 0xb2811a9d8>
100,0.5441370010375977,0.7698412599071623,0.4869730555686821,0.8095238135785473,0.003,12,7,10,100,0,uniform,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb280fa2f0>,<function relu at 0xb2811a8c8>,<function sigmoid at 0xb2811a9d8>
