round_epochs,val_loss,val_acc,loss,acc,lr,first_neuron,hidden_layers,batch_size,epochs,dropout,kernel_initializer,optimizer,losses,activation,last_activation
200,0.6858407114491318,0.6212121139873158,0.3915101234850131,0.8552631626003667,0.1009,12,4,20,200,8,normal,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0xb1e068378>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
200,0.24940321391279047,0.6060606132854115,0.1731637339842947,0.7828947525275382,0.2008,12,4,20,200,0,uniform,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb1e067d90>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
200,0.24778260155157608,0.6060606241226196,0.16998887096384638,0.7828947497825873,0.9001,12,7,5,200,8,normal,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb1e067d90>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
100,0.6918046962131154,0.6060606096730088,0.5225848047748992,0.789473682641983,0.1009,6,3,50,100,4,uniform,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0xb1e068378>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
100,0.24055938016284595,0.6060606132854115,0.18821293899887487,0.7828947509589949,0.8002,6,5,20,100,4,uniform,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb1e067d90>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
200,0.2492358016245293,0.6060606132854115,0.1701565260851854,0.7828947478219083,0.3007,6,9,10,200,0,normal,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb1e067d90>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
200,0.24980354489702167,0.6060606096730088,0.17017436752978124,0.782894754880353,0.6004,6,4,50,200,2,uniform,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb1e067d90>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
200,0.6822203957673275,0.6060606132854115,0.45640284254362706,0.8026315828687266,0.2008,12,3,10,200,8,normal,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0xb1e068378>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
100,0.7043271588556694,0.6060606096730088,0.5483439666660208,0.8157894728999389,0.1009,6,1,50,100,2,normal,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0xb1e068378>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
100,0.24115188194043707,0.6060606132854115,0.16203176563507632,0.8092105294528761,0.2008,6,1,20,100,8,uniform,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb1e067d90>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
100,0.24915718535582224,0.6060606132854115,0.16828714664045133,0.78289474390055,0.7003,6,5,10,100,2,uniform,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb1e067d90>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
200,0.24291868417552023,0.6060606096730088,0.18270102898149113,0.7828947478219083,0.001,6,9,50,200,8,uniform,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb1e067d90>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
100,0.2487351871801145,0.6060606132854115,0.17025154780008292,0.78289474390055,0.6004,12,4,10,100,4,normal,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb1e067d90>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
200,0.24149168034394583,0.6060606241226196,0.18433580214255735,0.796052630010404,0.3007,12,2,50,200,4,normal,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb1e067d90>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
100,0.24938264015046033,0.6060606241226196,0.18679282162338495,0.8026315907114431,0.1009,6,1,5,100,4,normal,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb1e067d90>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
200,0.6913509061842253,0.6060606096730088,0.5199823810866004,0.7828947478219083,0.7003,12,3,50,200,2,uniform,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb1e068378>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
100,0.6848429387265985,0.6060606241226196,0.5233666060590431,0.7828947497825873,0.001,12,9,5,100,8,normal,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb1e068378>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
200,0.24771633857127393,0.6060606241226196,0.16998999587897407,0.7828947497825873,0.7003,12,7,5,200,8,normal,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb1e067d90>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
100,0.6923328493580674,0.6060606096730088,0.51350778184439,0.8026315907114431,0.3007,12,3,50,100,2,normal,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0xb1e068378>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
100,6.349552920370391,0.6060606096730088,2.678548820456174,0.782894754880353,0.3007,12,0,50,100,2,uniform,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb1e068378>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
100,0.6888700832020153,0.6060606132854115,0.5236457252973005,0.7828947415477351,0.9001,12,7,10,100,4,uniform,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb1e068378>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
100,0.240378789377935,0.6060606241226196,0.1573816266670627,0.8026315907114431,0.5005,12,4,5,100,8,uniform,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb1e067d90>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
100,0.27355869283730333,0.6060606241226196,0.13039675533256836,0.8223684296796197,0.6004,12,1,5,100,8,uniform,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb1e067d90>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
100,0.24654538252136923,0.6060606132854115,0.1646289085773261,0.7960526378531205,0.9001,6,2,10,100,0,normal,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb1e067d90>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
200,0.9265371199810144,0.6212121383710341,0.39393892296050725,0.8355263252007333,0.6004,12,0,5,200,0,uniform,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0xb1e068378>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
100,0.6849568576523752,0.6060606241226196,0.5235131773117342,0.7828947497825873,0.9001,6,8,5,100,2,normal,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb1e068378>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
200,0.6587535612510912,0.6212121383710341,0.47410668628780467,0.8026315907114431,0.3007,6,1,5,200,0,uniform,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0xb1e068378>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
200,0.6885185223637205,0.6060606132854115,0.5232948570659286,0.7828947478219083,0.4006,6,8,10,200,0,uniform,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb1e068378>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
200,0.6892449855804443,0.6060606132854115,0.5234099761827996,0.78289474390055,0.1009,12,7,10,200,2,normal,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb1e068378>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
200,1.0809398645704442,0.6363636514905727,0.3573958635464997,0.8552631665217248,0.6004,12,0,5,200,8,normal,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0xb1e068378>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
200,0.6894202954841383,0.6060606241226196,0.49408351267246825,0.8092105376877283,0.8002,12,9,5,200,0,normal,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0xb1e068378>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
100,0.6851671572887537,0.6060606241226196,0.5233654431802662,0.7828947497825873,0.001,12,9,5,100,2,normal,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb1e068378>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
200,0.7443707639520819,0.6212121410803362,0.47197054052039195,0.8092105318056909,0.6004,12,0,50,200,8,uniform,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0xb1e068378>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
200,0.6921932697296143,0.6060606096730088,0.5270719339973048,0.782894754880353,0.9001,12,7,50,200,0,normal,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb1e068378>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
100,0.690867057352355,0.6060606132854115,0.529347753838489,0.7828947525275382,0.2008,12,8,20,100,0,uniform,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb1e068378>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
200,0.6914142008983728,0.6060606132854115,0.4124500386809048,0.8355263236321901,0.8002,6,3,20,200,0,uniform,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0xb1e068378>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
200,0.3213313583171729,0.6666666639573646,0.14167192779285342,0.8618420997732564,0.001,6,0,10,200,2,uniform,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb1e067d90>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
100,0.6884613542845754,0.6060606132854115,0.5237708076050407,0.7828947415477351,0.3007,12,4,10,100,4,uniform,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb1e068378>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
200,0.2493663082520167,0.621212130243128,0.15438730563772352,0.809210540432679,0.7003,12,5,20,200,2,uniform,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb1e067d90>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
100,0.6914563594442426,0.6060606132854115,0.5210991043009257,0.78289474390055,0.6004,6,9,10,100,2,uniform,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0xb1e068378>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
200,0.24941105011737708,0.6060606132854115,0.17313058242986076,0.7828947525275382,0.1009,6,8,20,200,0,uniform,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb1e067d90>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
100,0.2529418132070339,0.6060606241226196,0.14412301282496437,0.8157894846640135,0.4006,12,3,5,100,8,normal,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb1e067d90>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
200,0.27010463403932977,0.6060606241226196,0.1561991751782204,0.8092105318056909,0.9001,6,0,50,200,4,uniform,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb1e067d90>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
100,0.2472438584222938,0.6060606241226196,0.1595742723806516,0.8026315903193072,0.001,6,4,5,100,8,uniform,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb1e067d90>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
100,0.684964019240755,0.6060606241226196,0.5234023273775452,0.7828947497825873,0.1009,6,7,5,100,8,uniform,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb1e068378>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
100,0.7053470132928906,0.651515166867863,0.49072225959236293,0.8223684302678234,0.2008,12,0,5,100,0,uniform,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0xb1e068378>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
200,0.262427278314576,0.6060606241226196,0.17090541276296503,0.8026315907114431,0.5005,12,1,5,200,4,normal,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb1e067d90>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
100,0.24271772214860626,0.6060606132854115,0.1830472306985604,0.7828947509589949,0.8002,12,7,20,100,4,uniform,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb1e067d90>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
200,0.690843605633938,0.6060606132854115,0.5236025907491383,0.7828947525275382,0.8002,6,1,20,200,0,uniform,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb1e068378>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
200,0.2475828006863594,0.6060606241226196,0.16549744045263842,0.7828947497825873,0.2008,6,4,5,200,2,normal,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb1e067d90>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
200,0.6920347629171429,0.621212130243128,0.48164195763437373,0.8421052568837216,0.3007,6,7,20,200,2,normal,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0xb1e068378>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
200,0.2387315080021367,0.6818181890429873,0.09912093339095775,0.9078947344892904,0.1009,12,4,10,200,0,normal,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb1e067d90>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
100,0.2448598679267999,0.6060606132854115,0.15350445080548525,0.8092105294528761,0.6004,12,5,10,100,0,normal,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb1e067d90>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
200,6.349552920370391,0.6060606096730088,2.5860762530861106,0.7828947478219083,0.4006,12,0,50,200,2,normal,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb1e068378>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
100,0.24777569870154062,0.6060606241226196,0.17036126607930974,0.7828947497825873,0.9001,12,6,5,100,8,uniform,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb1e067d90>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
200,0.24976634618007776,0.6060606241226196,0.17154147025001676,0.8092105318056909,0.6004,6,6,50,200,8,uniform,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb1e067d90>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
200,0.6917426947391394,0.6060606096730088,0.5291543038267839,0.7828947478219083,0.3007,6,5,50,200,0,normal,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb1e068378>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
200,0.2480132125995376,0.6060606241226196,0.15395880130266673,0.8092105376877283,0.2008,6,6,5,200,8,uniform,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb1e067d90>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
100,0.6884852322665128,0.6060606132854115,0.5236064062306756,0.78289474390055,0.001,12,9,10,100,8,uniform,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb1e068378>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
100,0.25275435321258777,0.6060606132854115,0.16654983437375018,0.7828947493904516,0.5005,6,1,20,100,4,uniform,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb1e067d90>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
200,0.2291563062956839,0.6060606132854115,0.13522228226065636,0.8157894878011,0.6004,6,2,20,200,4,normal,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb1e067d90>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
200,0.2424876902139548,0.6060606096730088,0.18337852449009293,0.782894754880353,0.7003,6,9,50,200,4,uniform,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb1e067d90>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
200,0.6852337239366589,0.6060606241226196,0.5233857076811163,0.7828947497825873,0.5005,6,6,5,200,0,uniform,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb1e068378>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
200,0.24968549699494333,0.6060606241226196,0.15434571120299792,0.8092105451383089,0.8002,12,6,50,200,2,normal,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb1e067d90>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
100,0.24269597548427005,0.6060606132854115,0.18311294638796857,0.7828947525275382,0.001,12,9,20,100,4,normal,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb1e067d90>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
100,0.248806225531029,0.6060606132854115,0.17259831295201652,0.78289474390055,0.6004,12,5,10,100,4,normal,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb1e067d90>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
200,0.6919539390188275,0.6060606132854115,0.4820338730749331,0.8092105357270492,0.3007,12,9,20,200,8,normal,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0xb1e068378>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
100,0.2872390541614908,0.6363636526194486,0.13948323749201863,0.8421052715888149,0.9001,12,0,5,100,2,uniform,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb1e067d90>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
200,0.6911007147846799,0.6363636580380526,0.4070533041499163,0.8552631547576502,0.6004,12,4,10,200,4,uniform,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0xb1e068378>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
200,0.2382552817915425,0.6060606096730088,0.16500652885358585,0.7828947611545262,0.1009,6,1,50,200,0,normal,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb1e067d90>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
200,0.6849386845574235,0.6060606241226196,0.5233617492608333,0.7828947497825873,0.6004,12,7,5,200,8,normal,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb1e068378>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
200,0.6917494770252344,0.6060606096730088,0.5276833647175839,0.782894754880353,0.2008,6,8,50,200,0,normal,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb1e068378>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
200,0.24939611915386084,0.6060606132854115,0.17324590839837728,0.7828947525275382,0.2008,6,6,20,200,0,uniform,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb1e067d90>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
100,0.691160261631012,0.6060606132854115,0.4892117339921625,0.8092105255315178,0.2008,6,5,10,100,8,uniform,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0xb1e068378>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
200,0.6888875925179684,0.6060606132854115,0.5232813509279176,0.78289474390055,0.5005,6,1,10,200,2,normal,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb1e068378>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
200,0.7113976216677463,0.6060606241226196,0.3501565268165187,0.8223684302678234,0.6004,12,1,5,200,8,uniform,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0xb1e068378>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
200,6.349552674727007,0.6060606132854115,3.255259771705629,0.7828947454690933,0.3007,6,0,10,200,4,uniform,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb1e068378>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
200,0.6907937255772677,0.6060606132854115,0.5235903717969593,0.7828947525275382,0.1009,6,9,20,200,8,uniform,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb1e068378>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
100,0.34685250755512353,0.6363636309450323,0.12495422226033713,0.8750000047056299,0.001,12,0,20,100,4,uniform,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb1e067d90>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
100,0.6921923503731237,0.6060606132854115,0.49986487391747925,0.8026315899271714,0.4006,12,6,20,100,8,uniform,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0xb1e068378>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
100,0.38637426721327234,0.6666666833740292,0.2158827001209264,0.8157894846640135,0.7003,12,0,5,100,8,normal,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb1e067d90>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
200,0.24805004533493158,0.6060606132854115,0.16191097956738973,0.8157894705471239,0.9001,6,3,20,200,8,normal,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb1e067d90>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
200,0.6922878514636647,0.6060606132854115,0.5172426590794011,0.7828947509589949,0.3007,6,6,20,200,4,uniform,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0xb1e068378>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
100,0.24946438001863885,0.6060606132854115,0.16180090018008886,0.8026315914957147,0.1009,6,8,20,100,0,normal,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb1e067d90>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
200,0.24765341141910263,0.6060606241226196,0.1644420150765463,0.7960526427548182,0.001,6,2,5,200,2,uniform,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb1e067d90>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
100,0.6926223400867346,0.6060606096730088,0.5257676039871416,0.7828947478219083,0.9001,6,7,50,100,2,normal,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0xb1e068378>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
100,0.690845762238358,0.6060606132854115,0.5219227169689379,0.7828947493904516,0.001,12,3,20,100,8,uniform,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb1e068378>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
200,0.24981207784378168,0.6060606096730088,0.17057523699967483,0.7828947611545262,0.4006,12,7,50,200,4,normal,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb1e067d90>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
100,0.6893105109532675,0.6060606241226196,0.4787372729103816,0.7828947497825873,0.9001,12,8,5,100,8,normal,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0xb1e068378>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
200,0.6904442942503727,0.6060606132854115,0.5256877894464292,0.7828947509589949,0.8002,12,3,20,200,2,uniform,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb1e068378>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
200,0.24877943234010177,0.6060606132854115,0.1702750215404912,0.7894736889161562,0.4006,12,9,10,200,2,normal,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb1e067d90>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
100,0.6927188996112708,0.6060606096730088,0.5291444663154451,0.782894754880353,0.9001,6,8,50,100,0,normal,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0xb1e068378>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
200,0.2435076507655057,0.6060606096730088,0.18171759077200764,0.7828947478219083,0.4006,12,9,50,200,0,normal,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb1e067d90>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
100,0.6820558399865122,0.6060606096730088,0.5506747690470595,0.782894754880353,0.9001,6,9,50,100,2,normal,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb1e068378>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
100,0.24932529664400851,0.6060606132854115,0.16686702049092242,0.8026315852215415,0.8002,6,3,20,100,8,uniform,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb1e067d90>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
200,0.6922498056382844,0.6060606132854115,0.4657991599095495,0.7828947525275382,0.5005,12,7,20,200,2,uniform,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0xb1e068378>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
100,0.6831616976044395,0.6060606096730088,0.5491225978261546,0.782894754880353,0.7003,12,6,50,100,0,normal,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb1e068378>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
200,0.24918975523023895,0.6060606132854115,0.1700053800779738,0.782894741939871,0.5005,6,8,10,200,2,uniform,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb1e067d90>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
100,0.6926028674299066,0.6060606096730088,0.5319057855951158,0.782894754880353,0.1009,6,4,50,100,8,normal,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0xb1e068378>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
200,0.6781339573137688,0.6060606132854115,0.5234515668922349,0.796052630010404,0.3007,6,1,10,200,0,normal,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb1e068378>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
200,6.349552920370391,0.6060606096730088,3.499323366251213,0.7828947478219083,0.1009,12,0,50,200,0,normal,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb1e068378>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
100,0.6901671254273617,0.6060606132854115,0.5213359021826794,0.8092105310214194,0.1009,12,5,20,100,4,normal,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0xb1e068378>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
200,0.6915647513938673,0.6060606132854115,0.4941882671494233,0.7960526276575891,0.8002,6,5,10,200,4,normal,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0xb1e068378>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
200,0.24680194416732498,0.6060606241226196,0.16034990656924875,0.8026315892409337,0.001,6,3,5,200,8,normal,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb1e067d90>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
100,0.24942626070344087,0.651515166867863,0.1442514709013171,0.8092105376877283,0.001,6,1,5,100,2,uniform,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb1e067d90>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
100,0.2420614885561394,0.6060606241226196,0.1692107337263511,0.7828947497825873,0.1009,12,1,5,100,8,normal,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb1e067d90>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
200,0.24870758119857672,0.6060606132854115,0.17016987546690202,0.7828947458612291,0.5005,12,6,10,200,8,normal,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb1e067d90>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
